dataset,layer,mean_gold_logit,mean_gold_margin,mean_gold_prob,mean_gold_rank,mean_median_gold_rank,mean_token_count,median_gold_margin,median_gold_rank,method,n_rows,n_samples,receiver_prompt_mode,token_group
hotpotqa,32,8.66548122829861,-8.846834309895836,0.16201833295919238,6394.227213541665,4161.65625,2.375,-9.765625,248.16666666666666,mse_then_ce,64,64,context_unaware,critical_tokens
hotpotqa,33,8.990990659925673,-7.94048991733127,0.19490734235196616,4582.816362847222,3263.984375,2.375,-9.09375,162.0,mse_then_ce,64,64,context_unaware,critical_tokens
hotpotqa,34,8.537591383192272,-4.950548807779948,0.1858330573670248,2648.7642795138895,1863.03125,2.375,-5.153645833333334,109.25,mse_then_ce,64,64,context_unaware,critical_tokens
hotpotqa,35,16.35173848470052,-11.637242635091145,0.03516796416406968,2205.905815972222,1612.3984375,2.375,-11.3125,533.0833333333333,mse_then_ce,64,64,context_unaware,critical_tokens
hotpotqa,0,1.2024726867675781,-12.319011688232422,1.6410221627769644e-06,94614.453125,94614.453125,1.0,-12.9140625,105682.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,1,-0.06638526916503906,-16.60935401916504,3.0443570389088683e-07,112096.046875,112096.046875,1.0,-16.748046875,139367.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,2,-0.19576263427734375,-17.627403259277344,3.5111942708234343e-07,112151.546875,112151.546875,1.0,-18.01171875,144341.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,3,0.0970144271850586,-17.32095432281494,5.227020240935713e-07,111859.328125,111859.328125,1.0,-17.492950439453125,141377.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,4,0.4372520446777344,-13.953372955322266,1.73651384159186e-06,105732.78125,105732.78125,1.0,-13.68408203125,131497.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,5,1.3801345825195312,-10.356193542480469,5.7930373395867485e-06,82478.140625,82478.140625,1.0,-9.921875,80163.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,6,1.941751480102539,-11.160787582397461,5.602896605642546e-06,67241.828125,67241.828125,1.0,-10.515625,52090.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,7,2.1644821166992188,-11.205635070800781,9.692937194639983e-06,57227.390625,57227.390625,1.0,-10.671875,32979.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,8,2.043212890625,-9.476318359375,2.552943725733954e-05,59322.15625,59322.15625,1.0,-9.29296875,44213.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,9,2.768810272216797,-9.523181915283203,0.00012221175446482102,53316.96875,53316.96875,1.0,-10.0859375,41022.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,10,2.5696182250976562,-10.779991149902344,0.0007043668938861054,61649.578125,61649.578125,1.0,-11.109375,47031.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,11,2.170001983642578,-9.067302703857422,0.00025052254792704357,58405.859375,58405.859375,1.0,-9.375,39879.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,12,1.925872802734375,-9.700103759765625,0.00014412215594170052,58629.9375,58629.9375,1.0,-9.59375,43063.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,13,2.1383209228515625,-10.032577514648438,0.0003838624964220168,51522.015625,51522.015625,1.0,-9.921875,25619.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,14,1.5940322875976562,-10.082725524902344,0.0002101390573897785,56825.03125,56825.03125,1.0,-9.859375,39338.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,15,1.4769372940063477,-9.772086143493652,0.0012851022107346483,56493.03125,56493.03125,1.0,-9.7734375,36128.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,16,1.7692489624023438,-7.941688537597656,0.0007301053142941966,43527.21875,43527.21875,1.0,-7.75390625,20079.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,17,1.6613922119140625,-7.8718109130859375,0.0008698016882452975,41022.796875,41022.796875,1.0,-8.16796875,24953.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,18,1.8338165283203125,-9.218917846679688,0.002943783337800057,46453.1875,46453.1875,1.0,-9.68359375,26987.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,19,1.5558147430419922,-8.388521194458008,0.0010192654981097393,49346.0,49346.0,1.0,-8.328125,16487.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,20,1.4620361328125,-8.2459716796875,0.0007622638012834415,48122.203125,48122.203125,1.0,-7.81640625,16681.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,21,2.1996307373046875,-8.527908325195312,0.001952055703833909,33494.296875,33494.296875,1.0,-8.2890625,12110.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,22,2.140045166015625,-7.567962646484375,0.0028322596205219153,23263.484375,23263.484375,1.0,-7.703125,5441.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,23,2.0931529998779297,-8.76817512512207,0.02229754558979541,15262.71875,15262.71875,1.0,-9.875,4148.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,24,1.4697990417480469,-7.586841583251953,0.02251587048195139,11856.5625,11856.5625,1.0,-6.9921875,402.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,25,2.57879638671875,-11.81378173828125,0.06739374306526191,11958.796875,11958.796875,1.0,-11.40625,227.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,26,2.6311187744140625,-11.437240600585938,0.0649246889147118,10902.203125,10902.203125,1.0,-11.546875,315.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,27,2.994171142578125,-12.364227294921875,0.06846129047855526,11077.328125,11077.328125,1.0,-12.5234375,318.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,28,3.2875137329101562,-12.571861267089844,0.07013892562506564,11872.3125,11872.3125,1.0,-12.9765625,460.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,29,4.353263854980469,-19.17212677001953,0.0751238155855846,12404.15625,12404.15625,1.0,-19.96875,619.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,30,4.459678649902344,-17.759071350097656,0.0765812892501878,11626.546875,11626.546875,1.0,-18.453125,456.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,31,4.202789306640625,-15.551116943359375,0.07364201512914502,10860.6875,10860.6875,1.0,-16.6953125,618.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,32,4.51715087890625,-14.88909912109375,0.07407651410741924,10490.734375,10490.734375,1.0,-16.1484375,723.5,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,33,4.432430267333984,-14.212100982666016,0.07506800855856043,8329.625,8329.625,1.0,-15.03125,499.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,34,4.327262878417969,-8.352424621582031,0.053056398379104586,4899.984375,4899.984375,1.0,-8.375,180.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,35,16.87652587890625,-11.99066162109375,0.10116032851485707,3038.796875,3038.796875,1.0,-11.3125,231.0,mse_then_ce,64,64,context_unaware,first_answer_token
hotpotqa,0,2.1090529668898808,-10.778967866443454,3.220957548191441e-05,70548.64464285715,74052.10714285714,4.714285714285714,-10.99609375,72265.2,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,1,1.6563639322916666,-12.356805710565476,4.3713009240747095e-06,94014.91011904762,102071.67857142857,4.714285714285714,-12.3525390625,95011.1,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,2,0.8060988653273808,-13.484786551339285,5.586689624684942e-07,108727.6136904762,115002.03571428571,4.714285714285714,-13.4100341796875,113294.625,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,3,-0.06929699125744046,-14.157131812686014,2.3372895900391914e-07,119115.1505952381,126221.46428571429,4.714285714285714,-13.980143229166668,119879.28333333333,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,4,-0.5829660642714727,-12.789699695223854,3.319200640317e-07,123018.97023809524,129819.78571428571,4.714285714285714,-12.813175678253174,124121.625,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,5,-0.42306016002382546,-11.808067591985067,1.7104438337628153e-06,111058.25714285715,119267.57142857143,4.714285714285714,-11.740272521972656,114745.5625,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,6,-0.2897893996465774,-12.009711274646577,2.053870994456131e-06,104829.70595238094,107280.35714285714,4.714285714285714,-11.40673828125,112993.25,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,7,-0.3787981305803572,-12.350282505580356,2.668818192175171e-06,94659.72797619048,93629.46428571429,4.714285714285714,-11.5587158203125,89416.625,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,8,-0.9370399111793155,-13.107017589750743,2.0138925447960314e-06,100871.39166666668,100356.21428571429,4.714285714285714,-12.7633056640625,103103.375,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,9,-1.3439369564964658,-14.18619886125837,3.318205000958839e-07,114830.02916666667,114359.07142857143,4.714285714285714,-14.2021484375,120323.70833333334,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,10,-0.37749394008091514,-13.415626380557104,5.577578245293245e-07,105351.71726190476,107240.42857142857,4.714285714285714,-14.140716552734375,109132.125,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,11,0.8261425199962797,-10.546439325241815,4.0963154536721724e-06,66074.42976190476,62916.107142857145,4.714285714285714,-10.5501708984375,60315.45833333333,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,12,0.6484508696056547,-10.89741966610863,2.795976532475399e-06,71951.62202380953,69713.0,4.714285714285714,-10.97625732421875,72272.5,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,13,0.32097850981212794,-10.347994704473587,5.494872868227434e-06,69422.70773809524,66384.96428571429,4.714285714285714,-10.307362874348957,69520.25,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,14,-0.17870279947916665,-10.449591936383928,4.337920399331906e-06,75422.41845238095,72766.03571428571,4.714285714285714,-10.61981201171875,81545.29166666666,mse_then_ce,14,14,context_unaware,numeric_tokens
hotpotqa,15,-0.08653920491536457,-9.887394859677268,7.190006652698669e-06,69653.04285714285,65729.25,4.714285714285714,-9.937723795572918,72390.0,mse_then_ce,14,14,context_unaware,numeric_tokens
